t,pop,estrategia,frequencia
3,39,O,0.4038
3,39,Y,0.2917
3,39,B,0.3045
3,40,O,0.3163
3,40,Y,0.323
3,40,B,0.3607
3,41,O,0.3106
3,41,Y,0.3719
3,41,B,0.3175
3,42,O,0.3459
3,42,Y,0.3075
3,42,B,0.3466
3,43,O,0.3187
3,43,Y,0.245
3,43,B,0.4363
3,44,O,0.3827
3,44,Y,0.3079
3,44,B,0.3094
3,45,O,0.2846
3,45,Y,0.3157
3,45,B,0.3997
3,46,O,0.3546
3,46,Y,0.2866
3,46,B,0.3588
3,47,O,0.3818
3,47,Y,0.2588
3,47,B,0.3594
3,48,O,0.3253
3,48,Y,0.2834
3,48,B,0.3913
3,49,O,0.3408
3,49,Y,0.2227
3,49,B,0.4365
4,0,O,0.3896
4,0,Y,0.2494
4,0,B,0.361
4,1,O,0.4163
4,1,Y,0.2755
4,1,B,0.3082
4,2,O,0.332
4,2,Y,0.264
4,2,B,0.404
4,3,O,0.2943
4,3,Y,0.3229
4,3,B,0.3828
4,4,O,0.3232
4,4,Y,0.3061
4,4,B,0.3707
4,5,O,0.3938
4,5,Y,0.2767
4,5,B,0.3295
4,6,O,0.3476
4,6,Y,0.2848
4,6,B,0.3676
4,7,O,0.3737
4,7,Y,0.2482
4,7,B,0.3781
4,8,O,0.3361
4,8,Y,0.2824
4,8,B,0.3815
4,9,O,0.3835
4,9,Y,0.3299
4,9,B,0.2866
4,10,O,0.281
4,10,Y,0.2921
4,10,B,0.4269
4,11,O,0.3544
4,11,Y,0.2637
4,11,B,0.3819
4,12,O,0.4094
4,12,Y,0.2258
4,12,B,0.3648
4,13,O,0.3494
4,13,Y,0.2419
4,13,B,0.4087
4,14,O,0.3413
4,14,Y,0.2486
4,14,B,0.4101
4,15,O,0.3104
4,15,Y,0.3479
4,15,B,0.3417
4,16,O,0.3828
4,16,Y,0.2301
4,16,B,0.3871
4,17,O,0.2318
4,17,Y,0.379
4,17,B,0.3892
4,18,O,0.4594
4,18,Y,0.2429
4,18,B,0.2977
4,19,O,0.2662
4,19,Y,0.2843
4,19,B,0.4495
4,20,O,0.3401
4,20,Y,0.2876
4,20,B,0.3723
4,21,O,0.3272
4,21,Y,0.2519
4,21,B,0.4209
4,22,O,0.3619
4,22,Y,0.2685
4,22,B,0.3696
4,23,O,0.3257
4,23,Y,0.3462
4,23,B,0.3281
4,24,O,0.3829
4,24,Y,0.2712
4,24,B,0.3459
4,25,O,0.324
4,25,Y,0.3408
4,25,B,0.3352
4,26,O,0.3646
4,26,Y,0.305
4,26,B,0.3304
4,27,O,0.3637
4,27,Y,0.363
4,27,B,0.2733
4,28,O,0.3514
4,28,Y,0.1862
4,28,B,0.4624
4,29,O,0.3398
4,29,Y,0.3447
4,29,B,0.3155
4,30,O,0.3051
4,30,Y,0.3012
4,30,B,0.3937
4,31,O,0.365
4,31,Y,0.3689
4,31,B,0.2661
4,32,O,0.3726
4,32,Y,0.2759
4,32,B,0.3515
4,33,O,0.2867
4,33,Y,0.3135
4,33,B,0.3998
4,34,O,0.3233
4,34,Y,0.3291
4,34,B,0.3476
4,35,O,0.3759
4,35,Y,0.3014
4,35,B,0.3227
4,36,O,0.2322
4,36,Y,0.2845
4,36,B,0.4833
4,37,O,0.2986
4,37,Y,0.3378
4,37,B,0.3636
4,38,O,0.3347
4,38,Y,0.2661
4,38,B,0.3992
4,39,O,0.3512
4,39,Y,0.3588
4,39,B,0.29
4,40,O,0.3463
4,40,Y,0.2838
4,40,B,0.3699
4,41,O,0.2969
4,41,Y,0.3274
4,41,B,0.3757
4,42,O,0.3216
4,42,Y,0.289
4,42,B,0.3894
4,43,O,0.3379
4,43,Y,0.253
4,43,B,0.4091
4,44,O,0.3475
4,44,Y,0.3328
4,44,B,0.3197
4,45,O,0.3022
4,45,Y,0.2705
4,45,B,0.4273
4,46,O,0.3488
4,46,Y,0.2842
4,46,B,0.367
4,47,O,0.4057
4,47,Y,0.2761
4,47,B,0.3182
4,48,O,0.355
4,48,Y,0.2361
4,48,B,0.4089
4,49,O,0.3943
4,49,Y,0.2205
4,49,B,0.3852
5,0,O,0.44
5,0,Y,0.2614
5,0,B,0.2986
5,1,O,0.3994
5,1,Y,0.3104
5,1,B,0.2902
5,2,O,0.3219
5,2,Y,0.2334
5,2,B,0.4447
5,3,O,0.294
5,3,Y,0.2973
5,3,B,0.4087
5,4,O,0.3447
5,4,Y,0.2828
5,4,B,0.3725
5,5,O,0.4151
5,5,Y,0.3164
5,5,B,0.2685
5,6,O,0.3529
5,6,Y,0.2771
5,6,B,0.37
5,7,O,0.3941
5,7,Y,0.2496
5,7,B,0.3563
5,8,O,0.3213
5,8,Y,0.2479
5,8,B,0.4308
5,9,O,0.317
5,9,Y,0.3591
5,9,B,0.3239
5,10,O,0.2773
5,10,Y,0.2866
5,10,B,0.4361
5,11,O,0.3617
5,11,Y,0.25
5,11,B,0.3883
5,12,O,0.4532
5,12,Y,0.2597
5,12,B,0.2871
5,13,O,0.3602
5,13,Y,0.2154
5,13,B,0.4244
5,14,O,0.347
5,14,Y,0.282
5,14,B,0.371
5,15,O,0.2745
5,15,Y,0.3089
5,15,B,0.4166
5,16,O,0.426
5,16,Y,0.1927
5,16,B,0.3813
5,17,O,0.2247
5,17,Y,0.2668
5,17,B,0.5085
5,18,O,0.4431
5,18,Y,0.3148
5,18,B,0.2421
5,19,O,0.2852
5,19,Y,0.2293
5,19,B,0.4855
5,20,O,0.3356
5,20,Y,0.2737
5,20,B,0.3907
5,21,O,0.3333
5,21,Y,0.2707
5,21,B,0.396
5,22,O,0.3601
5,22,Y,0.3208
5,22,B,0.3191
5,23,O,0.3022
5,23,Y,0.3216
5,23,B,0.3762
5,24,O,0.3692
5,24,Y,0.3079
5,24,B,0.3229
5,25,O,0.3137
5,25,Y,0.3356
5,25,B,0.3507
5,26,O,0.3284
5,26,Y,0.2924
5,26,B,0.3792
5,27,O,0.3274
5,27,Y,0.3852
5,27,B,0.2874
5,28,O,0.4139
5,28,Y,0.2082
5,28,B,0.3779
5,29,O,0.2912
5,29,Y,0.3291
5,29,B,0.3797
5,30,O,0.3325
5,30,Y,0.2578
5,30,B,0.4097
5,31,O,0.3129
5,31,Y,0.3908
5,31,B,0.2963
5,32,O,0.377
5,32,Y,0.2621
5,32,B,0.3609
5,33,O,0.3157
5,33,Y,0.2945
5,33,B,0.3898
5,34,O,0.3069
5,34,Y,0.3102
5,34,B,0.3829
5,35,O,0.3299
5,35,Y,0.3673
5,35,B,0.3028
5,36,O,0.2662
5,36,Y,0.2532
5,36,B,0.4806
5,37,O,0.2749
5,37,Y,0.3785
5,37,B,0.3466
5,38,O,0.3554
5,38,Y,0.257
5,38,B,0.3876
5,39,O,0.2777
5,39,Y,0.3754
5,39,B,0.3469
5,40,O,0.3838
5,40,Y,0.2472
5,40,B,0.369
5,41,O,0.296
5,41,Y,0.2876
5,41,B,0.4164
5,42,O,0.3151
5,42,Y,0.2677
5,42,B,0.4172
5,43,O,0.3845
5,43,Y,0.2585
5,43,B,0.357
5,44,O,0.3061
5,44,Y,0.3018
5,44,B,0.3921
5,45,O,0.3548
5,45,Y,0.2469
5,45,B,0.3983
5,46,O,0.3321
5,46,Y,0.2975
5,46,B,0.3704
5,47,O,0.3913
5,47,Y,0.2965
5,47,B,0.3122
5,48,O,0.3776
5,48,Y,0.2293
5,48,B,0.3931
5,49,O,0.4205
5,49,Y,0.2441
5,49,B,0.3354
6,0,O,0.414
6,0,Y,0.3106
6,0,B,0.2754
6,1,O,0.3311
6,1,Y,0.3566
6,1,B,0.3123
6,2,O,0.3303
6,2,Y,0.2335
6,2,B,0.4362
6,3,O,0.2945
6,3,Y,0.2745
6,3,B,0.431
6,4,O,0.3507
6,4,Y,0.2775
6,4,B,0.3718
6,5,O,0.3665
6,5,Y,0.3178
6,5,B,0.3157
6,6,O,0.3629
6,6,Y,0.266
6,6,B,0.3711
6,7,O,0.3726
6,7,Y,0.2894
6,7,B,0.338
6,8,O,0.3238
6,8,Y,0.2401
6,8,B,0.4361
6,9,O,0.2448
6,9,Y,0.3608
6,9,B,0.3944
6,10,O,0.2938
6,10,Y,0.2676
6,10,B,0.4386
6,11,O,0.3701
6,11,Y,0.2625
6,11,B,0.3674
6,12,O,0.4488
6,12,Y,0.3085
6,12,B,0.2427
6,13,O,0.3587
6,13,Y,0.2306
6,13,B,0.4107
6,14,O,0.3649
6,14,Y,0.3014
6,14,B,0.3337
6,15,O,0.2632
6,15,Y,0.2776
6,15,B,0.4592
6,16,O,0.4252
6,16,Y,0.2483
6,16,B,0.3265
6,17,O,0.2657
6,17,Y,0.2053
6,17,B,0.529
6,18,O,0.3532
6,18,Y,0.3925
6,18,B,0.2543
6,19,O,0.3321
6,19,Y,0.1995
6,19,B,0.4684
6,20,O,0.3387
6,20,Y,0.2509
6,20,B,0.4104
6,21,O,0.3422
6,21,Y,0.2853
6,21,B,0.3725
6,22,O,0.3243
6,22,Y,0.3654
6,22,B,0.3103
6,23,O,0.2656
6,23,Y,0.2817
6,23,B,0.4527
6,24,O,0.3331
6,24,Y,0.3287
