t,pop,estrategia,frequencia
2,34,O,0.1972
2,34,Y,0.5481
2,34,B,0.2547
2,35,O,0.2132
2,35,Y,0.4913
2,35,B,0.2955
2,36,O,0.1711
2,36,Y,0.5242
2,36,B,0.3047
2,37,O,0.2093
2,37,Y,0.5278
2,37,B,0.2629
2,38,O,0.1677
2,38,Y,0.567
2,38,B,0.2653
2,39,O,0.1912
2,39,Y,0.5149
2,39,B,0.2939
2,40,O,0.1813
2,40,Y,0.5453
2,40,B,0.2734
2,41,O,0.1694
2,41,Y,0.512
2,41,B,0.3186
2,42,O,0.1992
2,42,Y,0.5316
2,42,B,0.2692
2,43,O,0.1927
2,43,Y,0.5121
2,43,B,0.2952
2,44,O,0.2079
2,44,Y,0.4987
2,44,B,0.2934
2,45,O,0.1709
2,45,Y,0.5483
2,45,B,0.2808
2,46,O,0.2034
2,46,Y,0.5365
2,46,B,0.2601
2,47,O,0.1867
2,47,Y,0.5324
2,47,B,0.2809
2,48,O,0.2044
2,48,Y,0.4872
2,48,B,0.3084
2,49,O,0.1811
2,49,Y,0.5298
2,49,B,0.2891
2,50,O,0.1756
2,50,Y,0.5256
2,50,B,0.2988
2,51,O,0.2013
2,51,Y,0.4978
2,51,B,0.3009
2,52,O,0.1598
2,52,Y,0.5479
2,52,B,0.2923
2,53,O,0.1746
2,53,Y,0.5173
2,53,B,0.3081
2,54,O,0.2011
2,54,Y,0.5168
2,54,B,0.2821
2,55,O,0.1845
2,55,Y,0.5333
2,55,B,0.2822
2,56,O,0.2048
2,56,Y,0.5234
2,56,B,0.2718
2,57,O,0.1852
2,57,Y,0.5421
2,57,B,0.2727
2,58,O,0.2155
2,58,Y,0.483
2,58,B,0.3015
2,59,O,0.191
2,59,Y,0.5142
2,59,B,0.2948
2,60,O,0.1789
2,60,Y,0.5305
2,60,B,0.2906
2,61,O,0.1943
2,61,Y,0.5155
2,61,B,0.2902
2,62,O,0.1593
2,62,Y,0.5662
2,62,B,0.2745
2,63,O,0.2047
2,63,Y,0.5274
2,63,B,0.2679
2,64,O,0.176
2,64,Y,0.5348
2,64,B,0.2892
2,65,O,0.1763
2,65,Y,0.5146
2,65,B,0.3091
2,66,O,0.202
2,66,Y,0.5082
2,66,B,0.2898
2,67,O,0.1703
2,67,Y,0.555
2,67,B,0.2747
2,68,O,0.1746
2,68,Y,0.5387
2,68,B,0.2867
2,69,O,0.2079
2,69,Y,0.5185
2,69,B,0.2736
2,70,O,0.1903
2,70,Y,0.5337
2,70,B,0.276
2,71,O,0.1805
2,71,Y,0.518
2,71,B,0.3015
2,72,O,0.1693
2,72,Y,0.5577
2,72,B,0.273
2,73,O,0.1823
2,73,Y,0.5055
2,73,B,0.3122
2,74,O,0.1832
2,74,Y,0.4859
2,74,B,0.3309
2,75,O,0.1883
2,75,Y,0.56
2,75,B,0.2517
2,76,O,0.1903
2,76,Y,0.5269
2,76,B,0.2828
2,77,O,0.1883
2,77,Y,0.536
2,77,B,0.2757
2,78,O,0.1977
2,78,Y,0.5293
2,78,B,0.273
2,79,O,0.1796
2,79,Y,0.4949
2,79,B,0.3255
2,80,O,0.1489
2,80,Y,0.5412
2,80,B,0.3099
2,81,O,0.1793
2,81,Y,0.5289
2,81,B,0.2918
2,82,O,0.1702
2,82,Y,0.5256
2,82,B,0.3042
2,83,O,0.2138
2,83,Y,0.5084
2,83,B,0.2778
2,84,O,0.2009
2,84,Y,0.5164
2,84,B,0.2827
2,85,O,0.195
2,85,Y,0.5113
2,85,B,0.2937
2,86,O,0.2091
2,86,Y,0.5175
2,86,B,0.2734
2,87,O,0.1811
2,87,Y,0.5394
2,87,B,0.2795
2,88,O,0.2124
2,88,Y,0.4877
2,88,B,0.2999
2,89,O,0.2037
2,89,Y,0.5173
2,89,B,0.279
2,90,O,0.1776
2,90,Y,0.5302
2,90,B,0.2922
2,91,O,0.1946
2,91,Y,0.5135
2,91,B,0.2919
2,92,O,0.2226
2,92,Y,0.5037
2,92,B,0.2737
2,93,O,0.1747
2,93,Y,0.5433
2,93,B,0.282
2,94,O,0.2048
2,94,Y,0.5513
2,94,B,0.2439
2,95,O,0.1733
2,95,Y,0.5618
2,95,B,0.2649
2,96,O,0.1908
2,96,Y,0.5297
2,96,B,0.2795
2,97,O,0.1891
2,97,Y,0.5232
2,97,B,0.2877
2,98,O,0.2126
2,98,Y,0.5077
2,98,B,0.2797
2,99,O,0.1845
2,99,Y,0.5159
2,99,B,0.2996
3,0,O,0.1711
3,0,Y,0.4205
3,0,B,0.4084
3,1,O,0.1392
3,1,Y,0.4462
3,1,B,0.4146
3,2,O,0.1375
3,2,Y,0.4336
3,2,B,0.4289
3,3,O,0.1536
3,3,Y,0.395
3,3,B,0.4514
3,4,O,0.1652
3,4,Y,0.4275
3,4,B,0.4073
3,5,O,0.1455
3,5,Y,0.4003
3,5,B,0.4542
3,6,O,0.1709
3,6,Y,0.4209
3,6,B,0.4082
3,7,O,0.1644
3,7,Y,0.3889
3,7,B,0.4467
3,8,O,0.1711
3,8,Y,0.4573
3,8,B,0.3716
3,9,O,0.1521
3,9,Y,0.4434
3,9,B,0.4045
3,10,O,0.1376
3,10,Y,0.4351
3,10,B,0.4273
3,11,O,0.1664
3,11,Y,0.4354
3,11,B,0.3982
3,12,O,0.1537
3,12,Y,0.4436
3,12,B,0.4027
3,13,O,0.1711
