pop,t,freq_O,freq_Y,freq_B,r_mean,r_O,r_Y,r_B
0,144,0.3599,0.3044,0.3357,1.4247,1.4798555154209503,1.4894875164257555,1.3068215668751861
0,145,0.3265,0.3313,0.3422,1.4572,1.4781010719754977,1.5206761243585873,1.3758036236119229
0,146,0.3189,0.3315,0.3496,1.5216,1.6522420821574162,1.4561085972850678,1.4645308924485125
0,147,0.3056,0.3412,0.3532,1.4358,1.575261780104712,1.3338218053927315,1.4136466591166479
0,148,0.3106,0.3529,0.3365,1.5475,1.7208628461043143,1.4329838481156134,1.5075780089153046
0,149,0.3087,0.3711,0.3202,1.5558,1.7528344671201814,1.3866882241983294,1.561836352279825
0,150,0.3012,0.3737,0.3251,1.5072,1.600929614873838,1.3286058335563287,1.6256536450322978
0,151,0.3405,0.3326,0.3269,1.5221,1.5906020558002938,1.2276007215874924,1.7503823799327012
0,152,0.3704,0.3118,0.3178,1.5138,1.4133369330453565,1.351828094932649,1.78980490874764
0,153,0.4118,0.2823,0.3059,1.4945,1.4414764448761535,1.2759475735033652,1.7675711016672115
0,154,0.4476,0.2817,0.2707,1.4436,1.3440571939231456,1.349307774227902,1.7063169560398965
0,155,0.474,0.3001,0.2259,1.4679,1.4331223628691983,1.3952015994668443,1.6374501992031874
0,156,0.4384,0.3515,0.2101,1.458,1.3902828467153285,1.4364153627311522,1.635411708710138
0,157,0.3647,0.3808,0.2545,1.5261,1.3213600219358377,1.4926470588235294,1.8695481335952848
0,158,0.3334,0.37,0.2966,1.6265,1.4397120575884823,1.5956756756756756,1.8749157113958193
0,159,0.3306,0.3504,0.319,1.5415,1.4606775559588627,1.4677511415525115,1.706269592476489
0,160,0.34,0.3291,0.3309,1.5385,1.5229411764705882,1.3980553023397144,1.694167422181928
0,161,0.3604,0.3326,0.307,1.5366,1.5715871254162042,1.4113048707155742,1.631270358306189
0,162,0.3506,0.3387,0.3107,1.6322,1.6063890473474045,1.466784765279008,1.8416478918570969
0,163,0.3747,0.3048,0.3205,1.7189,1.644515612489992,1.494750656167979,2.0190327613104526
0,164,0.4187,0.2806,0.3007,1.6285,1.5378552663004539,1.384889522451889,1.9820419022281344
0,165,0.4481,0.3014,0.2505,1.5273,1.4536933720151752,1.4280026542800266,1.778443113772455
0,166,0.4598,0.3254,0.2148,1.4964,1.4936929099608525,1.3657037492317148,1.7001862197392923
0,167,0.4477,0.3626,0.1897,1.5726,1.5858834040652223,1.35273028130171,1.9615181866104376
0,168,0.4121,0.3969,0.191,1.5182,1.4673622907061392,1.306374401612497,2.068062827225131
0,169,0.381,0.3966,0.2224,1.6214,1.4123359580052492,1.4094805849722642,2.3574640287769784
